OrderDetailID,OrderID,ProductID,Discount,Quantity
3256,22368795,72,,5
3257,22368795,89,0.15,4
3258,24527901,9,0.1,3
3259,24527901,90,,2
3260,24527901,2,0.1,3
3261,24527901,80,0.1,2
3262,13999113,35,,1
3263,13999113,66,,4
3264,13999113,29,0.4,2
3265,13999113,75,0.4,2
3266,21328574,25,0.15,6
3267,24938915,86,,5
3268,21233460,82,0.1,3
3269,21233460,52,0.1,5
3270,21749192,40,,4
3271,21749192,48,,5
3272,21749192,33,,2
3273,21242181,52,,4
3274,21242181,66,0.4,6
3275,21484906,88,0.1,2
3276,21484906,45,0.1,6
3277,21484906,10,0.1,2
3278,21484906,93,,4
3279,21484906,72,0.1,3
3280,21881846,9,0.1,6
3281,21881846,80,,3
3282,21881846,7,0.1,4
3283,21881846,37,,2
3284,24765389,1,,4
3285,24765389,82,,4
3286,24765389,21,,13
3287,15921836,92,0.6,2
3288,14530181,76,0.1,4
3289,12292455,21,0.5,7
3290,12292455,91,0.5,5
3291,23985890,38,,3
3292,15921836,41,0.5,13
3293,24070290,37,,3
3294,25972682,92,0.1,1
3295,25972682,39,,8
3296,25972682,72,,2
3297,25972682,53,,5
3298,25972682,47,0.1,2
3299,22669437,44,0.5,2
3300,25972682,73,0.15,5
3301,23565069,42,,3
3302,24307683,63,,3
3303,25769431,53,,3
3304,25769431,56,,4
3305,25128771,70,0.15,1
3306,11253234,83,0.5,3
3307,22110783,55,0.1,7
3308,23346085,37,,6
3309,23346085,72,,3
3310,23346085,70,,7
3311,25549626,78,,2
3312,25549626,89,,8
3313,25736749,24,0.15,2
3314,22074353,15,0.1,7
3315,13858467,22,,2
3316,13858467,84,,2
3317,25722902,75,,2
3318,24442950,63,0.1,6
3319,24997791,24,,10
3320,24997791,93,,3
3321,24997791,59,,3
3322,24782111,85,,2
3323,23083992,28,0.1,2
3324,23083992,56,,2
3325,23083992,65,,5
3326,21590834,39,0.2,3
3327,23083992,20,0.15,2
3328,21139004,74,,3
3329,21139004,11,,3
3330,21139004,88,,4
3331,15750622,46,0.6,3
3332,15750622,26,0.5,2
3333,15750622,51,0.5,2
3334,21430889,20,0.1,4
3335,25435815,70,0.1,3
3336,25782657,72,,2
3337,25782657,83,,4
3338,24825636,10,,3
3339,24825636,61,,4
3340,21143780,59,,3
3341,25588129,6,,6
3342,25114494,82,,8
3343,21059602,55,0.1,3
3344,21059602,4,0.1,3
3345,25616549,69,,3
3346,25616549,64,,5
3347,25820516,40,0.1,2
3348,12424899,35,0.5,1
3349,22850467,2,,4
3350,22850467,63,,2
3351,13678130,24,0.1,7
3352,13678130,58,,1
3353,13678130,71,,7
3354,13678130,41,,4
3355,25376470,4,0.1,5
3356,13678130,41,,2
3357,25506373,78,0.6,4
3358,25506373,3,,2
3359,12487084,49,0.5,2
3360,25506373,12,,4
3361,25506373,19,0.4,3
3362,25506373,58,,5
3363,11454838,69,,4
3364,25885216,93,,2
3365,25885216,57,0.1,8
3366,22645491,88,0.1,2
3367,24015955,1,,5
3368,22453999,62,0.1,7
3369,22453999,92,,2
3370,12906842,10,0.6,1
3371,21787717,48,,3
3372,21787717,18,,4
3373,11498487,78,0.1,3
3374,11498487,60,0.1,6
3375,11498487,73,0.1,1
3376,11498487,34,0.1,9
3377,11498487,2,0.1,1
3378,24636080,37,,2
3379,15691714,10,0.5,3
3380,24688767,19,,3
3381,13657245,45,0.1,2
3382,13657245,71,0.1,3
3383,25019108,10,,3
3384,24679331,11,,7
3385,24679331,30,,4
3386,24679331,12,,8
3387,23495942,61,,5
3388,23706388,43,,4
3389,23706388,5,,1
3390,23706388,69,,3
3391,25237160,39,0.5,2
3392,11539522,35,0.5,2
3393,11539522,1,0.5,2
3394,14258921,52,0.6,5
3395,24441922,78,,3
3396,24441922,78,,7
3397,21986520,79,,5
3398,11230554,37,0.5,5
3399,11230554,44,0.5,7
3400,11230554,58,0.5,4
3401,11230554,25,0.5,6
3402,23086085,92,,4
3403,23086085,90,,5
3404,23086085,2,,13
3405,22165341,59,,4
3406,25912307,88,,8
3407,25912307,3,,5
3408,12090004,49,0.5,2
3409,12090004,13,0.5,3
3410,12090004,60,0.5,6
3411,15130549,56,0.6,3
3412,23833685,4,,4
3413,24975514,68,,3
3414,21247648,16,,3
3415,25917617,94,,6
3416,25917617,40,,1
3417,11399443,91,0.5,3
3418,11399443,21,0.5,5
3419,11399443,45,0.5,4
3420,11399443,51,0.5,5
3421,25448041,5,,3
3422,25448041,83,0.1,1
3423,21375070,87,0.1,1
3424,22417633,88,,3
3425,14571338,1,0.5,7
3426,22141906,46,,3
3427,22141906,90,,3
3428,21953205,27,0.1,1
3429,24510356,7,,6
3430,13876077,21,0.5,3
3431,21586127,89,,5
3432,22880696,91,,3
3433,22880696,28,,3
3434,21013413,6,0.1,3
3435,13110720,55,0.2,1
3436,25306452,83,,4
3437,21579342,70,0.1,5
3438,22318967,55,,2
3439,22318967,36,,2
3440,22318967,9,,3
3441,22318967,22,,1
3442,21795340,93,,4
3443,21076268,6,,2
3444,21076268,13,,4
3445,12504149,26,0.1,2
3446,21610512,54,,5
3447,12494403,8,,2
3448,12494403,70,0.1,7
3449,12494403,26,0.1,11
3450,12494403,88,,5
3451,11584578,19,0.5,6
3452,11584578,93,0.5,5
3453,11584578,51,0.5,3
3454,11584578,38,0.5,2
3455,11584578,37,0.5,3
3456,22898079,89,,3
3457,22898079,66,,5
3458,21434123,46,,2
3459,21434123,32,,5
3460,24736780,44,,4
3461,24736780,44,,4
3462,25676979,90,0.1,1
3463,24213066,43,,3
3464,23895203,68,0.1,1
3465,23795615,38,0.1,2
3466,23500321,17,,3
3467,23614757,6,,1
3468,23614757,41,,3
3469,22186227,66,,3
3470,22186227,69,,8
3471,24241023,38,,7
3472,24265843,76,0.1,1
3473,13779238,51,0.5,1
3474,13779238,13,0.5,3
3475,13779238,22,0.5,4
3476,13779238,64,0.5,2
3477,13779238,18,0.5,3
3478,13779238,80,0.5,4
3479,13779238,78,0.5,4
3480,13779238,20,0.5,2
3481,23711061,87,,5
3482,25482499,86,,2
3483,25482499,23,,9
3484,25482499,90,,3
3485,25482499,1,,2
3486,25024313,82,,3
3487,24650117,33,0.1,1
3488,12418506,28,0.4,8
3489,23570218,47,,3
3490,23570218,68,0.15,3
3491,22930577,87,0.1,6
3492,22930577,4,,2
3493,23601491,56,0.1,3
3494,25675257,52,,7
3495,25507103,94,,2
3496,13257215,13,0.5,5
3497,25507103,20,,2
3498,25507103,54,,4
3499,13257215,13,0.5,5
3500,22189870,16,,4
3501,21442338,59,,1
3502,21596350,10,0.1,2
3503,25170724,16,0.1,5
3504,25170724,61,,3
3505,25170724,71,,2
3506,25170724,29,,3
3507,24142253,28,,3
3508,24142253,77,,1
3509,24180252,35,0.15,3
3510,15071780,41,0.1,5
3511,22972804,69,,3
3512,23899531,27,,5
3513,22972804,22,,1
3514,22972804,4,,8
3515,22972804,6,,9
3516,22972804,39,0.1,5
3517,23899531,27,,7
3518,12268659,20,0.5,5
3519,25540061,77,,1
3520,12454517,51,0.5,4
3521,24750548,73,,2
3522,24750548,11,,2
3523,24750548,27,,2
3524,25344669,31,,7
3525,22865002,70,0.1,3
3526,24116050,24,,3
3527,24116050,34,0.15,2
3528,12980669,52,0.5,4
3529,25588419,30,,3
3530,25588419,55,,5
3531,21906012,40,,2
3532,21906012,66,,4
3533,21906012,58,,14
3534,25831114,7,,7
3535,21053198,51,,2
3536,21053198,85,,1
3537,21053198,65,,1
3538,21756896,5,0.2,5
3539,21756896,32,0.1,2
3540,21756896,67,0.1,6
3541,22115657,94,,2
3542,24895029,77,,2
3543,24895029,9,,4
3544,24895029,87,,5
3545,24895029,32,0.1,9
3546,24165099,8,0.2,3
3547,24165099,5,,2
3548,25734148,41,,14
3549,24165099,81,,3
3550,24165099,12,,3
3551,25734148,59,,2
3552,24165099,24,,4
3553,24165099,70,,9
3554,21565126,53,,5
3555,21565126,36,,3
3556,23635603,25,,5
3557,23635603,15,0.1,5
3558,23635603,83,0.15,2
3559,23635603,14,0.15,2
3560,25504883,19,,4
3561,25504883,74,0.15,1
3562,25504883,79,0.15,3
3563,21838601,10,,7
3564,21436499,12,,3
3565,21436499,70,,3
3566,21436499,37,,3
3567,21436499,27,,5
3568,21436499,81,0.15,4
3569,24135987,73,,3
3570,24135987,11,,2
3571,24135987,2,,4
3572,23375138,1,,5
3573,21901640,89,,11
3574,22889664,70,,2
3575,23475290,11,,2
3576,23475290,32,,3
3577,23042034,16,,2
3578,23042034,61,,6
3579,23042034,84,0.4,2
3580,21499467,41,,4
3581,22884140,59,0.1,2
3582,23922541,65,0.1,2
3583,22849768,81,,4
3584,22849768,40,,2
3585,14281827,29,0.5,6
3586,14281827,85,0.5,7
3587,22957943,6,,2
3588,14281827,70,0.5,10
3589,22376494,10,,4
3590,23894596,79,,9
3591,23894596,26,,6
3592,12511833,53,0.1,6
3593,21934375,20,,1
3594,14869515,1,0.1,14
3595,22860574,39,,10
3596,22860574,86,,4
3597,23946680,56,,2
3598,23946680,59,,3
3599,24295346,13,0.5,2
3600,23895853,6,,4
3601,25254583,7,,6
3602,25254583,23,,5
3603,22514403,92,0.1,1
3604,15386152,82,0.6,5
3605,24405513,75,,12
3606,24405513,41,,2
3607,24405513,83,0.15,2
3608,23509742,58,,6
3609,23509742,17,,3
3610,24467445,79,0.1,1
3611,24467445,43,,5
3612,24467445,74,,2
3613,21812049,63,,2
3614,21812049,72,,3
3615,22633661,83,,2
3616,22633661,26,,5
3617,25731690,3,,3
3618,22388994,21,,3
3619,22388994,51,,3
3620,22388994,45,,2
3621,22388994,6,,3
3622,22388994,4,,2
3623,21012206,45,,1
3624,21012206,78,,2
3625,14188855,54,0.7,2
3626,24790317,40,,2
3627,24495074,73,,5
3628,24495074,75,,3
3629,24495074,41,,5
3630,21446055,37,,3
3631,21446055,37,0.1,7
3632,21446055,26,,5
3633,25662945,70,,6
3634,13789864,42,0.1,4
3635,24099835,9,,8
3636,25388599,84,,3
3637,25388599,70,,4
3638,24522703,31,,4
3639,21032140,17,,3
3640,21032140,56,,10
3641,21040971,27,0.1,7
3642,21032140,56,,3
3643,22630268,64,,4
3644,25912455,86,0.1,7
3645,25912455,45,,6
3646,25912455,3,0.1,4
3647,22771616,35,,1
3648,15208514,49,0.5,6
3649,15208514,20,0.5,11
3650,14833580,50,0.5,9
3651,23688439,85,,8
3652,23688439,41,,3
3653,22144803,79,,2
3654,23293691,36,,3
3655,23293691,91,,7
3656,23065153,82,,2
3657,23065153,51,,5
3658,21244729,19,,1
3659,21244729,49,,3
3660,21381136,83,0.1,3
3661,25361913,7,0.1,9
3662,21381136,26,,2
3663,23003421,82,,7
3664,21985580,13,0.5,9
3665,15930911,18,0.1,4
3666,15930911,84,0.1,1
3667,15930911,80,0.1,4
3668,15930911,76,0.15,2
3669,21586341,89,,7
3670,24735127,37,,7
3671,21586341,5,0.15,8
3672,23042991,42,,9
3673,21836661,61,,7
3674,21836661,24,0.1,10
3675,12729279,77,0.5,3
3676,23126391,30,,4
3677,23126391,58,,4
3678,23126391,70,,2
3679,23126391,22,,2
3680,23126391,17,,4
3681,13279634,49,0.5,3
3682,24701811,78,,2
3683,24199005,78,0.5,4
3684,25007470,57,,8
3685,25090419,77,0.1,3
3686,25090419,7,0.1,2
3687,25090419,80,,2
3688,25090419,39,,6
3689,25090419,81,,6
3690,21087911,91,,3
3691,21087911,13,,2
3692,21899410,59,,4
3693,24092149,6,,2
3694,23022350,60,,2
3695,21997936,71,,5
3696,23022350,70,,1
3697,23022350,48,,5
3698,23022350,88,0.4,2
3699,25800327,60,,6
3700,25800327,14,,4
3701,25015150,36,,2
3702,25015150,56,,7
3703,24860019,11,,3
3704,25305308,1,,3
3705,22671748,58,,6
3706,11249019,50,0.4,2
3707,11249019,38,0.4,5
3708,11249019,94,,2
3709,22195633,25,,6
3710,13435780,89,0.1,2
3711,21621921,94,,3
3712,21621921,86,,5
3713,21621921,50,,2
3714,21621921,87,,8
3715,21621921,3,,4
3716,24882800,18,0.1,7
3717,25827942,84,,4
3718,21650308,46,0.1,3
3719,25905999,50,,2
3720,25827942,78,,3
3721,24972434,92,,4
3722,11042428,57,0.15,2
3723,11042428,11,0.15,7
3724,25827942,46,0.4,3
3725,22748612,78,,3
3726,22413441,1,,4
3727,15703300,93,0.5,3
3728,15703300,80,0.5,2
3729,15703300,47,0.5,3
3730,22409754,9,,3
3731,22409754,76,0.15,5
3732,22825683,78,0.1,2
3733,21706935,21,,2
3734,21706935,31,0.15,1
3735,21706935,45,0.15,3
3736,22105318,56,,3
3737,22105318,48,,4
3738,22105318,16,,5
3739,14986842,76,0.5,3
3740,21251401,20,,5
3741,25312636,25,,4
3742,25312636,12,,1
3743,25312636,21,0.4,5
3744,25788188,69,,2
3745,25788188,37,,2
3746,23867083,92,,3
3747,23823615,62,0.1,4
3748,23568872,29,,3
3749,23568872,42,,2
3750,11143457,41,,9
3751,23339619,86,,1
3752,23339619,22,,6
3753,11143457,3,,4
3754,11143457,69,0.15,3
3755,22493030,93,,2
3756,22493030,17,,2
3757,22493030,41,0.1,3
3758,12336271,31,,3
3759,25353746,39,0.5,1
3760,25749942,17,0.15,6
3761,21594400,67,,3
3762,21540559,77,0.1,6
3763,22752798,18,,3
3764,15270851,63,0.7,2
3765,24582003,1,,7
3766,23880977,41,,8
3767,24582003,18,0.15,2
3768,13084790,74,0.5,5
3769,25958799,42,,3
3770,25958799,17,,5
3771,25564504,81,0.5,2
3772,25564504,93,0.5,2
3773,22161351,61,,5
3774,22161351,39,,5
3775,22161351,18,,3
3776,22161351,86,0.1,2
3777,22161351,54,,1
3778,21929857,23,,3
3779,21245292,57,,3
3780,21162185,89,0.1,2
3781,21162185,43,,8
3782,21162185,12,0.1,3
3783,21162185,81,0.1,2
3784,21162185,64,0.15,2
3785,23738336,56,,3
3786,23698462,78,0.1,4
3787,13005581,16,0.5,3
3788,13005581,11,0.5,3
3789,21201387,60,,2
3790,24375143,64,0.2,3
3791,25131191,75,0.1,7
3792,25131191,73,0.15,3
3793,21123163,11,,2
3794,21123163,40,,5
3795,23963045,35,,3
3796,23285041,13,,3
3797,24099178,64,,3
3798,24309791,34,0.1,5
3799,21220787,4,,2
3800,21220787,66,,1
3801,23952400,34,0.1,8
3802,23952400,18,,2
3803,23952400,4,,2
3804,24477075,76,0.15,9
3805,21739400,12,0.15,2
3806,23322723,39,,2
3807,14891100,19,0.5,2
3808,14891100,70,0.5,6
3809,22219658,21,,3
3810,24325997,40,,3
3811,24325997,32,,10
3812,15689054,88,0.4,7
3813,15689054,34,0.1,6
3814,12274165,57,,5
3815,12274165,41,0.15,3
3816,24467739,34,,1
3817,22791758,58,,2
3818,22791758,79,,3
3819,22791758,33,,2
3820,21653195,47,,6
3821,21653195,6,,4
3822,23827195,50,0.1,3
3823,23513444,39,,4
3824,23420934,75,,2
3825,23420934,55,,2
3826,23420934,74,,2
3827,23420934,38,,1
3828,25648133,21,,2
3829,21713812,14,,1
3830,23066853,81,,3
3831,23066853,74,,3
3832,23066853,13,,3
3833,25628468,58,,2
3834,25628468,52,,6
3835,23303400,62,0.1,2
3836,23303400,75,0.15,2
3837,25979288,83,0.35,1
3838,25979288,83,,4
3839,22385611,92,,2
3840,22385611,19,,1
3841,22121455,66,,3
3842,12603297,53,0.5,4
3843,12603297,2,0.5,4
3844,24561146,9,,2
3845,24561146,27,,3
3846,11807993,59,0.5,6
3847,24693974,89,,5
3848,21099419,57,,1
3849,21099419,62,,5
3850,21099419,59,,4
3851,25114628,63,0.1,6
3852,25114628,36,,3
3853,25114628,1,0.15,11
3854,14165375,28,0.4,2
3855,24310512,22,,4
3856,22023083,71,,3
3857,22023083,92,,3
3858,21213583,34,,11
3859,24916727,12,0.65,3
3860,23542934,29,,13
3861,23542934,41,,2
3862,22757712,56,0.1,5
3863,22757712,76,,8
3864,22757712,80,,4
3865,22757712,45,0.1,2
3866,23540261,69,,3
3867,22757712,20,,5
3868,22757712,71,,4
3869,21900042,27,,2
3870,14017525,48,0.35,3
3871,12477436,59,0.1,1
3872,25791015,47,0.5,6
3873,13837703,35,0.2,1
3874,23713989,54,,3
3875,13837703,67,0.5,3
3876,25311844,91,,4
3877,25311844,91,,8
3878,25311844,65,,4
3879,23496941,49,,3
3880,21590572,91,,3
3881,23327575,42,0.4,2
3882,25014054,9,,2
3883,15719417,44,0.1,1
3884,15719417,87,0.1,2
3885,15719417,70,,4
3886,15719417,73,,3
3887,15719417,67,,4
3888,15719417,8,,2
3889,15719417,67,0.15,6
3890,15719417,39,0.15,3
3891,21614127,42,,2
3892,21614127,87,0.4,9
3893,21614127,40,,2
3894,25847726,55,0.6,4
3895,24513317,44,,7
3896,24513317,94,,6
3897,24513317,19,,2
3898,25113556,48,,2
3899,11992463,74,0.1,2
3900,25140487,2,0.1,4
3901,21686888,47,,4
3902,21686888,62,,4
3903,21788644,43,,6
3904,21788644,5,0.1,2
3905,21788644,16,,7
3906,11049014,17,0.5,5
3907,11049014,3,0.5,2
3908,24866061,91,,5
3909,22966180,90,0.35,5
3910,23544260,84,,3
3911,22966180,53,,3
3912,22966180,10,,2
3913,22966180,7,,3
3914,22966180,5,,5
3915,25331451,64,,1
3916,21589316,34,,3
3917,21589316,50,0.1,3
3918,13003289,63,0.5,3
3919,23149063,70,,5
3920,23149063,42,,4
3921,23971877,55,,3
3922,23971877,88,,3
3923,23149063,62,,3
3924,23149063,28,,7
3925,15115273,9,0.1,1
3926,15115273,81,,1
3927,15115273,3,,1
3928,15115273,41,,3
3929,15115273,81,0.1,5
3930,25238037,8,,8
3931,15115273,6,,4
3932,22639112,36,,5
3933,24992865,43,,3
3934,21827959,40,0.1,4
3935,14649004,91,0.5,4
3936,14649004,23,0.5,3
3937,14649004,57,0.5,3
3938,14649004,18,0.5,7
3939,12413489,3,0.5,6
3940,12413489,93,0.5,6
3941,22229883,37,0.1,4
3942,22229883,16,0.1,2
3943,22229883,15,0.1,5
3944,22229883,40,0.1,6
3945,24662682,23,0.1,1
3946,24662682,4,0.2,2
3947,21209595,24,,3
3948,23005934,87,,5
3949,21209595,56,,5
3950,23513264,20,,3
3951,23513264,41,,2
3952,21827845,84,,2
3953,23650909,76,,5
3954,23650909,44,,7
3955,22680932,29,0.1,3
3956,25985266,85,,7
3957,25538953,16,,7
3958,22235456,50,,3
3959,22235456,69,,6
3960,22591562,80,,6
3961,22591562,37,,1
3962,14602742,43,,1
3963,14602742,60,,3
3964,14602742,67,0.1,8
3965,14602742,10,0.1,10
3966,15472233,58,0.2,3
3967,15472233,22,0.2,2
3968,11372622,88,0.5,3
3969,11372622,23,0.6,3
3970,15472233,3,0.5,10
3971,14063561,75,,3
3972,11372622,20,0.5,4
3973,11372622,24,0.5,3
3974,21925248,88,0.15,9
3975,14063561,12,,3
3976,14063561,30,,5
3977,11372622,79,0.5,4
3978,11372622,29,0.5,3
3979,13642735,53,0.15,4
3980,11366976,40,0.5,1
3981,11366976,4,0.5,3
3982,21424248,43,,4
3983,22406661,20,,3
3984,25523206,46,,4
3985,25523206,13,,5
3986,24971019,55,,2
3987,23118043,60,,3
3988,11943902,27,0.2,2
3989,24487295,56,,2
3990,24487295,77,,1
3991,24487295,13,,2
3992,22440146,75,,3
3993,24550309,15,,7
3994,24550309,5,,3
3995,24562700,56,0.1,4
3996,21253344,91,,1
3997,24550309,36,,6
3998,25746149,89,,3
3999,12634279,57,0.35,5
4000,21649379,11,,1
4001,22023938,57,,12
4002,22023938,84,,13
4003,22023938,16,,3
4004,22023938,75,0.15,7
4005,23792525,61,0.1,3
4006,23792525,44,,1
4007,23792525,52,,2
4008,25365330,38,,14
4009,22720611,92,,4
4010,22720611,7,,1
4011,21460976,26,0.5,4
4012,23250735,82,,4
4013,13695467,37,0.5,12
4014,23878132,48,,6
4015,25869536,77,,3
4016,24180822,92,,2
4017,24180822,51,,3
4018,24998717,60,,8
4019,23062379,61,0.3,3
4020,23062379,56,,5
4021,23062379,38,,2
4022,23062379,71,,5
4023,23346035,77,0.15,3
4024,25863928,30,,6
4025,22335105,68,0.5,3
4026,12616134,94,0.6,9
4027,22335105,84,0.5,6
4028,22335105,87,0.5,5
4029,22335105,57,0.5,2
4030,12616134,61,0.5,3
4031,22335105,87,0.5,7
4032,24345105,64,0.1,1
4033,24345105,61,0.1,7
4034,22991881,45,,2
4035,22991881,13,,4
4036,22991881,17,,3
4037,22015486,2,,2
4038,22015486,6,,5
4039,22015486,76,,3
4040,25256775,13,,2
4041,23756924,19,,2
4042,23735964,84,,2
4043,22355379,57,,5
4044,22355379,32,,5
4045,22803740,62,,2
4046,22803740,64,,1
4047,12122563,89,0.1,5
4048,12122563,48,,1
4049,12122563,6,,3
4050,12122563,73,,4
4051,11673718,85,0.5,3
4052,11673718,53,0.2,3
4053,11673718,50,0.2,6
4054,22147462,31,0.1,2
4055,11673718,64,0.5,5
4056,11673718,16,0.5,2
4057,11673718,69,0.5,2
4058,22732869,30,,3
4059,11673718,46,0.5,2
4060,21964432,91,,4
4061,21964432,86,,3
4062,21964432,3,,1
4063,24255605,51,,8
4064,25819284,5,0.1,8
4065,25819284,84,,3
4066,25819284,17,,4
4067,22830979,54,,3
4068,13154646,84,0.1,3
4069,22926991,63,,3
4070,22926991,26,,3
4071,22926991,29,,3
4072,22830979,51,,9
4073,22926991,72,,8
4074,22926991,71,,2
4075,22759612,94,,3
4076,22759612,88,,7
4077,22759612,16,,2
4078,22979822,67,0.1,4
4079,22979822,26,0.1,7
4080,22979822,71,0.1,3
4081,25135305,10,0.1,3
4082,25135305,75,0.1,3
4083,25135305,62,,5
4084,22483088,6,,9
4085,21603822,69,,2
4086,22483088,44,,1
4087,22483088,82,,8
4088,23949378,85,,4
4089,21603822,85,,4
4090,22491395,58,,4
4091,22491395,81,,2
4092,22491395,6,,2
4093,22491395,94,,5
4094,11635889,44,0.1,3
4095,22491395,61,,4
4096,11635889,53,,5
4097,25002349,75,,6
4098,25002349,70,,3
4099,11799384,7,0.4,4
4100,23051016,23,,3
4101,23093926,84,0.1,2
4102,23093926,7,,3
4103,25579249,53,,5
4104,24686025,28,,3
4105,24686025,73,,3
4106,24250728,6,0.65,12
4107,22374863,20,,1
4108,22374863,65,,4
4109,22374863,58,,4
4110,21510295,25,,7
4111,14744502,12,0.5,8
4112,14744502,58,0.5,2
4113,14744502,1,0.5,1
4114,25176094,52,,1
4115,23712216,57,,2
4116,23712216,33,,4
4117,23712216,48,0.4,3
4118,24145439,79,,2
4119,24145439,68,,2
4120,24145439,39,,4
4121,22211839,18,,3
4122,12332242,91,0.5,3
4123,12332242,66,0.5,11
4124,22211839,42,,1
4125,22211839,84,,2
4126,11127161,38,0.15,3
4127,23150546,46,0.1,3
4128,23150546,60,0.1,9
4129,21830556,78,0.2,3
4130,21830556,70,0.1,3
4131,12494049,10,0.5,2
4132,12494049,19,0.5,2
4133,12494049,84,0.5,5
4134,11476473,28,,1
4135,11476473,60,,2
4136,24486046,66,,3
4137,21250006,2,0.4,2
4138,23667448,26,,5
4139,23667448,21,,5
4140,23667448,30,,2
4141,23667448,38,,9
4142,23058408,20,,2
4143,23058408,29,,2
4144,22573970,87,,4
4145,22573970,35,,3
4146,22573970,33,,4
4147,22338251,86,0.4,5
4148,25254576,22,0.3,3
4149,25254576,64,,1
4150,25941455,1,,2
4151,25941455,58,,3
4152,21001647,22,,4
4153,21001647,75,0.5,4
4154,25941455,44,,3
4155,11582139,79,,1
4156,21001647,3,,3
4157,21001647,57,,3
4158,21001647,82,,3
4159,21001647,91,,1
4160,21001647,83,,4
4161,21001647,53,,4
4162,11582139,61,0.4,2
4163,21001647,28,0.4,1
4164,23061639,60,,6
4165,23061639,35,,4
4166,13774709,27,0.6,2
4167,25495371,17,,5
4168,23551039,57,,2
4169,25495371,18,,3
4170,25495371,11,,4
4171,14712032,74,0.15,2
4172,24471792,81,,2
4173,14180226,81,0.1,3
4174,14180226,93,,5
4175,14180226,10,0.1,3
4176,14180226,87,0.15,2
4177,15450529,8,0.5,5
4178,15450529,75,0.5,2
4179,21608190,16,,3
4180,21608190,55,,2
4181,21608190,60,,4
4182,21608190,68,,3
4183,21608190,83,,2
4184,21608190,17,,5
4185,21608190,57,,5
4186,25755406,62,,3
4187,25755406,64,,3
4188,25755406,72,,4
4189,25755406,15,,4
4190,25755406,65,,2
4191,25755406,32,,3
4192,24786711,60,0.35,5
4193,14047109,78,0.1,2
4194,24786711,63,,8
4195,24786711,87,,2
4196,24786711,14,,2
4197,14047109,12,,3
4198,23426036,88,,3
4199,23426036,7,,4
4200,21030020,86,,5
4201,21030020,33,,5
4202,22509119,2,,3
4203,22509119,44,,7
4204,22509119,11,,2
4205,22509119,87,0.4,4
4206,22509119,79,0.4,2
4207,22215507,84,0.1,8
4208,22215507,13,0.1,3
4209,22041470,74,0.1,1
4210,22041470,83,0.1,9
4211,24184078,21,,7
4212,21299501,15,,3
4213,21299501,1,0.15,3
4214,25151389,66,,3
4215,25151389,5,,1
4216,25600967,19,,7
4217,25671907,24,,4
4218,25671907,54,,4
4219,24798193,47,,2
4220,24798193,22,,4
4221,22936336,29,,5
4222,11621834,79,0.2,7
4223,11621834,44,0.1,4
4224,11621834,32,0.1,3
4225,21183139,74,,8
4226,21218192,41,,5
4227,21218192,92,0.4,4
4228,21218192,55,,3
4229,21218192,68,,3
4230,21218192,52,0.4,7
4231,24779701,58,,4
4232,24779701,50,,7
4233,22141894,31,,4
4234,13447288,52,0.1,1
4235,13447288,20,,3
4236,23078441,50,,1
4237,24555618,32,,3
4238,22319209,8,,1
4239,12582145,56,0.1,3
4240,12582145,46,,4
4241,12582145,7,0.15,5
4242,21785128,44,0.1,1
4243,23793211,39,,2
4244,22934598,34,,10
4245,22934598,89,,2
4246,22934598,15,,8
4247,22934598,65,,6
4248,22934598,79,0.4,4
4249,22934598,5,,4
4250,22934598,19,,2
4251,22934598,15,,2
4252,24481786,45,,7
4253,24481786,57,0.1,3
4254,15438672,67,0.5,3
4255,24608377,38,,1
4256,25973321,53,,4
4257,11659438,40,,3
4258,11659438,30,0.1,11
4259,11659438,93,0.1,12
4260,25785549,63,0.1,7
4261,25442738,24,,1
4262,25442738,20,,2
4263,23718507,18,,3
4264,25114360,86,0.1,2
4265,24122424,68,0.6,2
4266,24122424,64,,7
4267,22057107,32,,4
4268,25271850,13,,2
4269,25271850,93,,3
4270,23167494,3,0.6,5
4271,23167494,56,0.5,2
4272,23167494,62,,10
4273,23167494,57,,9
4274,24228102,61,,1
4275,24228102,21,0.1,8
4276,22027910,44,,5
4277,24987230,74,0.5,3
4278,24987230,21,0.5,5
4279,22447615,56,,2
4280,24987230,54,0.5,5
4281,23158080,90,0.1,4
4282,23158080,17,,6
4283,23908850,70,0.1,4
4284,15448440,81,0.4,3
4285,23571687,78,,6
4286,23571687,87,,2
4287,23571687,42,,5
4288,23571687,41,,5
4289,21222056,29,0.1,2
4290,13331737,43,,7
4291,21222056,92,,2
4292,21222056,77,,2
4293,23484925,87,,5
4294,23484925,82,,2
4295,22058218,18,,7
4296,24451091,69,,3
4297,24451091,74,0.1,1
4298,24451091,33,0.1,3
4299,11537853,3,0.1,2
4300,11537853,52,0.1,3
4301,11537853,81,,4
4302,11537853,6,0.15,2
4303,13698036,21,0.35,3
4304,22675006,89,,1
4305,22675006,93,,4
4306,25263360,81,,1
4307,24721019,41,0.1,2
4308,24721019,6,0.1,2
4309,23576323,84,,1
4310,23576323,36,,3
4311,21853161,76,0.4,4
4312,24987734,32,0.1,5
4313,22356402,23,,3
4314,15655409,88,0.5,2
4315,23068553,39,0.15,3
4316,22519403,59,,3
4317,22519403,32,,2
4318,23221528,76,0.15,2
4319,25160720,50,,4
4320,22386093,24,,3
